NavCustomerNo;CompanyName;CustomerStatus;PriorityCustomer;PPS;OcFwTerr;OcFwSat;OcNotam;CustomerSince;PriceEscalation;Terminationdate;ChurnValue;Avoidable;ChurnReason;BlockedDate;BlockedReason
COM14064;Pakistan Aviators and Aviation;PotCust;0;0;0;0;0;10/01/2022 00:00:00;0.00;09/16/2024 00:00:00;0;Unavoidable;Shuttingdown;09/16/2024 00:00:00;Contract cancelled
;Reeder Flying Service;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Vand og Affald A/S Svendborg;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Pacific States Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14065;Auxilia AeroMedical;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aeroporto D'Abruzzo;NonCust;0;0;0;0;0;;0.00;;0;;;;
;WINGX Advance GmbH;PotCust;0;0;0;0;0;;0.00;;0;;;;
;aeroplan ApS;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Kjell Fuglestad (private);NonCust;0;0;0;0;0;;0.00;;0;;;;
;GH-WINGS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Royal FBO;PotCust;0;0;0;0;0;;0.00;;0;;;;
;L&L Charter;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Greenland Airports;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Keller Peak Repeater Association;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14087;Fly Jordan Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Entebbe Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14484;Airlec;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14070;Zafer Air;Customer;0;12;0;0;0;02/01/2023 00:00:00;8.00;;0;;;02/06/2024 00:00:00;
;Southern Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14072;Professional Flight Solutions;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14696;Allegiant;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Keith David Le Boutillier (Private);NonCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Center (KLAL);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Areo Center (KILM);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Center (KILM);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aeroportos de Portugal;PotCust;0;0;0;0;0;;0.00;;0;;;;
;BBN Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14074;Jet Aviation Saudi Arabia;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dr. Barry Titmarsh (Private);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14654;Lido Flight Planning Solutions (Lufthansa Systems);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14149;Fly Dhaka Airlines Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14080;ASTRA AIRWAYS;Customer;2;3;0;0;0;09/29/2022 00:00:00;8.00;;0;;;;
;St. Mary´s Airport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ambroise ARMAND;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14077;Air charter services Pvt.ltd;NonCust;0;0;0;0;0;08/01/2022 00:00:00;8.00;02/20/2025 00:00:00;0;Unavoidable;88.894;02/20/2025 00:00:00;Replaced by AVIAARC
;Agency of the Federal Government of Nigeria;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14078;PRO AV Consulting;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Whitty Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;DynamicSource;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14079;Dux Express;PotCust;0;0;0;0;0;;0.00;;0;;;;
;The Jersey Amateur Radio Society;NonCust;0;0;0;0;0;;0.00;;0;;;;
;APP Jet Center KHEF;PotCust;0;0;0;0;0;;0.00;;0;;;;
;APP Jet Center KSUA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Gözen Digital Aviation;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Aerocn Limited;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14082;Propair;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14083;FLYYO;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14084;ROM Cargo;Customer via;0;0;0;0;0;04/23/2025 00:00:00;0.00;;0;;;;
;Nuno Baptista (Private);NonCust;0;0;0;0;0;;0.00;;0;;;;
;Zoltan Herczeg (Private);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14119;Sentra Airways;PotCust;0;0;0;0;0;01/01/2023 00:00:00;8.00;;0;;;;
COM14085;Flexair;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Juha Vuorenalho;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14086;Sky Vision Airlines B Finance;Customer;3;7;0;0;0;10/01/2022 00:00:00;8.00;;0;;;;
;Jet Centers Of Colorado;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14090;Legend Airlines SRL;Quarantine;2;2;0;0;0;11/01/2022 00:00:00;8.00;01/01/2026 00:00:00;0;Unavoidable;Customer shut down, 3 out 4 AC sold. Might start up again. Middleeast situation 26032026;12/16/2025 00:00:00;No communication, no payment
COM14554;DextraData (Logipad Aero)(Modern Work);NonCust;0;0;0;0;0;;0.00;;0;;;;
;Stephen Young;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Liberia Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Panorama Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14097;Kyrgyz Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14089;Greater Bay Airlines;Pending Delivery;1;0;0;0;0;09/02/2024 00:00:00;5.00;;0;;;;
;Vestas;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14435;FarCargo;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Executive Jet Management Europe;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AIR BELGIUM;Customer via;2;0;0;0;0;05/02/2024 00:00:00;0.00;;0;;;;
;Lazar Milošević (Private);NonCust;0;0;0;0;0;;0.00;;0;;;;
;BlueWater;NonCust;0;0;0;0;0;;0.00;;0;;;;
;KSUN Airport;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Henrik Rasmussen;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14168;ITA AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14094;Aerus;Customer;0;7;6;0;0;11/24/2022 00:00:00;8.00;;0;;;;
COM14091;Ideal Aviation Support;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14092;AFRICA AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Austrian Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14093;Bass Aero;Customer;3;0;0;0;0;10/28/2022 00:00:00;8.00;;0;;;;
;Vardhman;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SelcaSoft;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Skip Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FlightKeys 5D (Flightkeys);NonCust;0;0;0;0;0;;0.00;;0;;;;
;RocketRoute;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Sabre;NonCust;0;0;0;0;0;;0.00;;0;;;;
;JeppesenForeflight / Jetplanner (Boeing);NonCust;0;0;0;0;0;;0.00;;0;;;;
;LAMINAAR (ARMS);NonCust;0;0;0;0;0;;0.00;;0;;;;
;Clay Lacy Aviation KSNA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FlightAware;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Flightradar24;NonCust;0;0;0;0;0;;0.00;;0;;;;
;AirNav RadarBox;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Plane Finder;NonCust;0;0;0;0;0;;0.00;;0;;;;
;WSI Fusion (IBM);NonCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Satcom Direct;NonCust;0;0;0;0;0;;0.00;;0;;;;
;SITA OptiClimb;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Universal Weather & Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SkedFlex Flight Planning (eTT AVIATION);NonCust;0;0;0;0;0;;0.00;;0;;;;
;FFS Flight Planning;NonCust;0;0;0;0;0;;0.00;;0;;;;
;NAV Flight Services (previously Uranos);NonCust;0;0;0;0;0;;0.00;;0;;;;
;AvNet (Flightdeck);NonCust;0;0;0;0;0;;0.00;;0;;;;
;Baybridge Services Inc;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14258;Fits Air;Customer;2;3;0;0;0;12/30/2023 00:00:00;5.00;;0;;;;
;NOVAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Skydive Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) TUI Fly Nordic;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Royal Norwegian Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Royal Air Force - RAF Brize Norton;PotCust;0;0;0;0;0;;0.00;;0;;;;
;San Diego Jet Center;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MyAirline SDN BHD;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14098;Flight Ops International;Customer;0;0;0;0;0;12/01/2022 00:00:00;8.00;;0;;;;
;Lotnicze Pogotowie Ratunkowe -Poland Medivac;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Turkish Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;GainJet Greece;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Krimson Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dragonfly Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Belgian Air Component - Belgium Air Force;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Gateway Aviation Services (KIWA);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Africa Aviation Executive Services  (AAES);PotCust;0;0;0;0;0;;0.00;;0;;;;
;RUSADA (Russell Adams Ltd);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14231;FLYZAR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;PACIFIC OCEAN;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14102;VEGA JET;PotCust;0;1;0;0;0;09/26/2022 00:00:00;8.00;01/31/2024 00:00:00;0;Avoidable;going to unknow competitor, 36 months contract, 21 months remaining.;11/05/2025 00:00:00;going to unknow competitor, 36 months contract, 21 months remaining.
;TUI Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TENIL AVIACION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TOTAL FLIGHT;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AVIONES PRIVADOS S.A.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;MRCB AERONAUTICA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;IMAS FLIGHTS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JAVI AVIATION SUPPORT SERVICES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;BCL AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;CAMAS AERO TRAINING;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Duncan Aviation (KAZO);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14105;Woezon Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AEROCARE AIR MEDICAL SERVICES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14127;Astog Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Baybridge Telecommunications Services  Inc;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14107;Wise Trip Management;Customer;0;0;0;0;0;10/26/2022 00:00:00;8.00;;0;;;;
COM14121;STORADIO;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Hjemmeværnskommandoen -HJV;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lufthansa systems (EDDF);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14109;ASL BV (ASL nv);Customer;3;30;0;0;0;12/31/2022 00:00:00;8.00;;0;;;;
COM14108;BLUE SKY AVIATION CV (ASL nv);Customer;3;5;0;0;0;12/01/2022 00:00:00;8.00;;0;;;;
;Jet Centre by Willis;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14188;Leading Edge Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) Air Archipels;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Lake Cumberland Regional Airport FBO (KSME);PotCust;0;0;0;0;0;;0.00;;0;;;;
;MEKS;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Victory Air Africa;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14112;Ivory Jet Services;PotCust;0;0;0;0;0;03/07/2023 00:00:00;0.00;;0;;;;
COM14256;Skytours;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14117;Kartika Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fly Max Antilles;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14125;New Pacific Airlines (ex Northern Pacific Airways);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14115;ARMENIAN AIRLINES;Quarantine;0;0;0;0;0;11/08/2022 00:00:00;8.00;09/16/2025 00:00:00;0;Unavoidable;Missing payment;09/16/2025 00:00:00;No payment, no communication
;Atlas Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14116;Gallop APAC Pte Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14120;Berniq Airways;Testing;0;0;0;0;0;;0.00;;0;;;;
;Million Air (KSUS);PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14124;Ineos Aviation Limited;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AEROPORTO DI GENOVA S.p.A.;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14123;RAINDO United Services;Quarantine;0;0;0;0;0;;0.00;;0;;;;
;American Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Arjet Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Summit Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14128;Mongolian Airways Cargo;Customer;0;1;1;1;0;11/23/2022 00:00:00;8.00;;0;;;;
COM14126;VOLOCOPTER;PotCust;0;0;0;0;0;11/01/2023 00:00:00;0.00;07/01/2024 00:00:00;0;Avoidable;PPS dosent match VFR operations.;07/30/2024 00:00:00;PPS not suitable for this customer at this point.
COM14133;JETKONTOR;NonCust;0;0;0;0;0;11/10/2022 00:00:00;0.00;02/02/2024 00:00:00;0;Unavoidable;Bankruptcy;03/04/2024 00:00:00;Churn iflg. HEH 04.03.2024 overf. til tab 23.05.24 / CM
;Revv Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14129;TURACO AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jet Aviation - San Juan, PR;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Koury Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14130;P80 Air Limited;PotCust;0;0;0;0;0;;0.00;;0;;;;
;REGIONAL JET CENTER INC;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14131;Hadykazem Alhossami (Work Title);PotCust;0;0;0;0;0;;0.00;;0;;;;
;EFB Admin Services Ltd.;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Laureano Ballesteros Gonzalez (Private);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14186;BBN Airlines Indonesia;Customer;1;2;2;2;0;04/26/2023 00:00:00;5.00;;0;;;;
;NORTHSTAR JET;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Emitel S.A.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14141;TAIR AIRWAYS INC;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14174;ETAM AVITAT SERVICES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14148;ASG Business Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14152;BCL Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14155;Glamco Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14156;Clear Wisdom SDN BHD;NonCust;0;0;0;0;0;11/28/2022 00:00:00;0.00;;0;;;;
COM14158;Kazbegi Helicopters;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14160;K-Air Charters;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14161;Simm Samm Airways Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14163;Aurea Aviation Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14164;AJM Jet Management Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14165;Avia Maldives Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14166;QUEENS AIR;NonCust;0;0;0;0;0;01/01/2023 00:00:00;8.00;02/28/2026 00:00:00;0;Unavoidable;Company closing down;03/18/2026 00:00:00;Company closing down
COM14167;AIR INTER TRANSPORT CO.,LTD.;PotCust;0;0;0;0;0;02/17/2023 00:00:00;0.00;08/20/2024 00:00:00;0;Unavoidable;Missing payment;08/20/2024 00:00:00;Missing payment and communication
;Arroz Aviation Pvt Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14169;Zil Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14172;SUMAIR;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14204;Nauru Airlines;Customer;0;0;9;8;0;02/26/2023 00:00:00;8.00;;0;;;;
COM14175;Digajet Aviation;Customer;3;3;0;0;0;12/01/2022 00:00:00;8.00;;0;;;;
COM14176;Hello Jets;Customer;2;9;0;0;9;01/02/2023 00:00:00;8.00;;0;;;;
;Civil Aviation Authority of Timor Leste;PotCust;0;0;0;0;0;;0.00;;0;;;;
;TAG Aviation Asia Ltd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14178;APOLAX;PotCust;0;0;0;0;0;;0.00;;0;;;;
;PLUSPETROL S.A.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14232;AERO STATES SERVICES;NonCust;0;0;0;0;0;05/05/2026 00:00:00;0.00;;0;;;;
COM14182;Al-Murjan aviation Co.Ltd;Customer;0;1;0;0;0;01/17/2023 00:00:00;8.00;;0;;;;
COM14181;Watcharee TEST;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Tibilisi Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) ACI Jet;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14185;Global Aviation LTD;Customer;0;2;2;2;0;02/07/2023 00:00:00;8.00;;0;;;;Lack of payment
;Subang Airport;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Blue Square Aviation Group;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14187;BRAATHENS INTERNATIONAL AIRWAYS;NonCust;0;0;0;0;0;01/13/2023 00:00:00;0.00;;0;;;;
;TAPSA AVIACIÓN;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14189;TADEJ OSPRESNIK;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14230;Presidencia de la Nación Argentina;PotCust;0;0;0;0;0;;0.00;;0;;;;
;BRISE SERVICIOS AEREOS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14254;BAIRES FLY;PotCust;0;0;0;0;0;;0.00;;0;;;;
;SOUTH AMERICAN JETS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;China Southern JET Co.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14340;ROYAL CLASS;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14190;Fly Beond;Customer;0;2;2;2;2;08/09/2024 00:00:00;8.00;;0;;;;
COM14191;Focus.Aero;Customer;3;0;0;0;0;03/14/2023 00:00:00;8.00;;0;;;;
COM14196;HISKY EUROPE;Customer;2;8;8;0;0;01/06/2023 00:00:00;8.00;;0;;;;
COM14198;Da Vinci;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14223;Aasiana Aerotech Private Limited;Customer via;3;0;0;0;0;07/03/2025 00:00:00;0.00;;0;;;;
;Aerolincs Aviation Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aileron Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Trans Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Car Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Alchemist Airways;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aman Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aryan Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Arrow Aircrafts;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ashley Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bajaj Aviation;Customer via;3;0;0;0;0;04/29/2024 00:00:00;0.00;;0;;;;
COM14202;JET PARTNER;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Ramair Flying Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air T & G;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Corporate Air, Inc. (FBO);PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mirage Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Chinta Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Maxem Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FDS FlightDeck Software;NonCust;0;0;0;0;0;;0.00;;0;;;;
;360 Aviation Group;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Thunderbird Aviation - FBO;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Roskilde University;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14205;JUST AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Chiron Flight Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air Senok;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Cinnamon Air;PotCust;0;0;0;0;0;;0.00;;0;;;;
;IWS Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fly Southern (Pvt) Ltd;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Lakwin Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AeroStan;PotCust;0;0;0;0;0;;0.00;;0;;;;
;KAP KG;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fly Sky Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Moalem Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aero Nomad Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Seletar Jet;PotCust;0;0;0;0;0;;0.00;;0;;;;
;WingsOverAsia;PotCust;2;0;0;0;0;;0.00;;0;;;;
COM14252;HESTIA AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Mellitah Oil & Gas B.V;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14203;GLOBAL JET AIRWAYS GJA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Air India;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dirección General de Aeronáutica Civil, DGAC;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AIRWING;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14206;Your Flight Support (YFS);Customer;3;0;1;1;0;02/16/2023 00:00:00;8.00;;0;;;;
;ARCTIC AVIATION AS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AERONÁUTICA CIVIL DE COLOMBIA;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14271;Chair Airlines AG;Customer;2;0;5;0;0;05/02/2024 00:00:00;8.00;;0;;;;
;Dominican Institute of Civil Aviation;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Direction Générale de l’Aviation Civile;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ENAIRE;PotCust;0;0;0;0;0;;0.00;;0;;;;
;AESA;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Dirección General de Aeronáutica Civil;PotCust;0;0;0;0;0;;0.00;;0;;;;
;ARAJET;PotCust;0;0;0;0;0;;0.00;;0;;;;
;NASC National Aviation Services Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14208;FLYYO AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jiangxi International Cargo Airlines Ltd*;PotCust;0;0;0;0;0;;0.00;;0;;;;
;KATA AIR TRANSPORT;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14209;SMART AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14350;Atlantic Air Solutions;Customer;3;1;1;0;0;04/09/2024 00:00:00;8.00;;0;;;;
COM14210;BUILDARCH AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;OPMAS;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14302;Bismillah Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Fly91;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Aviación y Negocio;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Bharat Forge;PotCust;0;0;0;0;0;;0.00;;0;;;;
;IHC International Holding Company;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14216;POLISH MEDICAL AIR RESCUE;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14217;Skyfive Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14214;STARJET AVIATION;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Delta Airlines;PotCust;0;0;0;0;0;;0.00;;0;;;;
;UNITED AIRLINES;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FEDEX;PotCust;0;0;0;0;0;;0.00;;0;;;;
;UPS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;JETBLUE AIRWAYS;PotCust;0;0;0;0;0;;0.00;;0;;;;
;FuelSence (FLYHT);NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14215;SkyUp Malta;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Friedman Memorial Airport;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM13029;Buildarch (do not use);NonCust;0;0;0;0;0;;0.00;;0;;;01/30/2023 00:00:00;Established to mirror NAV COM13029 to ensure correct dataflow between NAV and LIME
COM13608;Service (do not use);NonCust;0;0;0;0;0;;0.00;;0;;;01/30/2023 00:00:00;Registered to mirror NAV
;Iran Airports and Air Navigation Company;NonCust;0;0;0;0;0;;0.00;;0;;;;
COM14180;APOALX L.L.C.;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Wingfield Aviation Services;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Jet Nassau;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14219;Berjaya Air Sdn. Bhd.;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14220;PT Diamini Aviasi Utama;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14221;SKYSIDE;Customer;3;14;14;0;0;02/13/2023 00:00:00;8.00;01/08/2027 00:00:00;0;;08 Jul 26: not specified;;
COM14263;Esso Australia;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14339;Jetset;PotCust;0;0;0;0;0;;0.00;;0;;;;
;Qanot Sharq;PotCust;0;0;0;0;0;;0.00;;0;;;;
COM14225;Atlantic Jet Fly;PotCust;0;0;0;0;0;;0.00;;0;;;;
;(Duplicate) iAero Airways;NonCust;0;0;0;0;0;;0.00;;0;;;;
;Silwana Air Cargo;PotCust;0;0;0;0;0;;0.00;;0;;;;
