NavCustomerNo,CompanyName,Country,Last12Months,Balance,FleetSize,Year2022,Dev2223,Year2023,Dev2324,Year2024,Dev2425,Year2025,YearToDate,LastYearToDate,LastFinancialYear
COM14265,Swedish Airforce Historic Flight,SE,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14266,TASSILI TRAVAIL AERIEN,DZ,0,0,14,0,0,0,0,0,0,0,0,0,0
COM14267,The Sky,KR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14268,Bravo Aviation Limited,CN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14269,SG Aviation Services,IE,6445,0,1,0,0,0,0,0,0,45100,0,38654,45100
COM14270,Skyjet Aviation,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14271,Chair Airlines AG,CH,20160,2079,4,0,0,0,0,0,0,15375,12468,7684,15375
COM14272,Cambodia Airways Co. Ltd.,KH,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14273,ST BARTH EXECUTIVE,BL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14274,LIAT (2020) Ltd,AG,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14275,SI OPS,SI,95585,0,6,0,0,0,0,0,0,96365,55413,56193,96365
COM14276,Aerobleu Airways,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14277,Bellagio Airlines,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14278,AVCON GmbH,DE,35748,0,4,0,0,0,0,0,0,34123,21523,19898,34123
COM14279,Jester Flight Dispatch School,IT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14280,SalamAir,OM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14281,Style Jets & Services,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14282,Comair Flight Services,ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14283,Fly Express,EG,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14284,McDan Aviation,SM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14285,Air Master,EG,122218,21031,2,0,0,0,0,0,0,116664,73584,68030,116664
COM14286,FLY-COOP AVIATION SERVICES LTD.,HU,0,0,10,0,0,0,0,0,0,0,0,0,0
COM14287,Echo3 ( JAWI),GB,167766,0,1,0,0,0,0,0,0,177715,93488,103436,177715
COM14288,AEROWISE,AR,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14289,DC Aviation Gmbh,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14290,Uzbekistan Airways,UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14291,JOINJET,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14292,ADTI Oman,OM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14293,Berkut Air,KZ,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14294,Camair,CM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14295,INDIGO,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14297,MSPL Limited,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14298,Penjet,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14299,TREBET AVIATION,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14300,Air Cambodia,KH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14301,Ibrahim Fibres Limited,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14302,Bismillah Airlines,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14303,Firefly,MY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14304,AZURE AVIATION,MT,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14305,Plexus Academy,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14306,Finistair,FR,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14307,Air Niugini Ltd,PG,0,0,21,0,0,0,0,0,0,0,0,0,0
COM14308,Ibis Air,ZA,0,0,1,0,0,0,0,0,0,0,0,0,0
,MAF International,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14310,Delta World Charter,AE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14311,K-Mile Air,TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14312,Prime Avia,KG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14313,FlyCAA,CD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14314,GEWAN Aviation L.L.C.,AE,126129,0,1,0,0,0,0,0,0,68472,101960,44303,68472
COM14315,Royal Airways,TD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14316,Bridges Air Cargo,MT,78006,0,1,0,0,0,0,0,0,55763,49246,27003,55763
COM14317,Canada Jetlines,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14318,Rimbun Air,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14319,SQI,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM13475,"WSI: Empire, Elite",US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14320,G.A.A. AVIATION Pvt Ltd,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14321,TAILWIND AIRLINES,TR,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14322,FLY ONE ARMENIA,AM,221238,0,3,0,0,0,0,0,0,133336,159194,71291,133336
COM14323,Tennor International Services,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14324,SUPERNOVA AIRLINES,UA,127158,11132,1,0,0,0,0,0,0,100242,77899,50983,100242
COM14325,TUM AeroCarga,MX,0,0,10,0,0,0,0,0,0,0,0,0,0
COM14326,RELIANCE AIR CHARTER,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14327,Air Tahiti S.A.,PF,32888,0,0,0,0,0,0,0,0,0,32888,0,0
COM14328,Nepal Airlines,NP,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14329,Lynx Air (BANKRUPT),CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14331,Fly Oya,LY,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14332,AFCOM,IN,160982,0,2,0,0,0,0,0,0,114620,112868,66506,114620
COM14333,Dala Air,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14334,Pacific Island Air,FJ,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14335,Boskovic Air Charters,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14336,ZondaJet,PL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14337,FLY ARIELLA,BF,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14338,SKY HIGH Dominican,DO,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14339,Jetset,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14340,ROYAL CLASS,AR,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14341,LEASCOR,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14342,Hinterland Aviation,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14343,Air Sprint,CA,0,0,43,0,0,0,0,0,0,0,0,0,0
COM14344,ASCEND AIRWAYS,GB,239026,0,7,0,0,0,0,0,0,230491,110439,101903,230491
COM14345,SK Telecom,KR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14346,Aero Hi-Learn,FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14347,Bamboo Airways,VN,140470,8707,5,0,0,0,0,0,0,148217,80814,88561,148217
COM14348,Titan Airways LTD,GB,693884,60604,12,0,0,0,0,0,0,656799,415624,378539,656799
COM14349,FlySBS Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14350,Atlantic Air Solutions,ES,40774,0,1,0,0,0,0,0,0,29179,28440,16845,29179
COM14351,ECCO AIR SP.ZO.O,PL,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14352,DAT LT (former Danish Air Transport),LT,482773,0,24,0,0,0,0,0,0,482773,0,0,482773
COM14353,Albatros Airlines,VE,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14354,FLYAIR41,HR,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14355,VALO Management WLL,BH,162283,0,5,0,0,0,0,0,0,137129,102075,76920,137129
COM14357,FLYBENGAL,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14358,Sonic Jet FZC,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14359,Sonic Jet Atlantic Inc,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14360,JETSKY AIRWAYS,BG,0,0,1,0,0,0,0,0,0,17645,0,17645,17645
COM14361,MSC AIR S.p.a.,IT,33693,0,0,0,0,0,0,0,0,37587,52758,56652,37587
COM14362,Peak Aero Solutions,CH,191640,13652,6,0,0,0,0,0,0,192170,121181,121711,192170
COM14363,Aerocom Aviation Oy,FI,40251,0,1,0,0,0,0,0,0,32110,24234,16093,32110
COM14364,Al Haya Aviation,IQ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14367,Link Asia,ID,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14368,1FLT,AE,55372,9113,0,0,0,0,0,0,0,49976,34538,29142,49976
COM14365,(Duplicate) Aerol�nea del Estado Mexicano,MX,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14369,Fly Mara Airlines,KE,4188,0,1,0,0,0,0,0,0,10434,0,6245,10434
COM14370,Bjarne test 2024-01-16,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14371,Fly7 Executive Aviation SA,CH,441365,42862,24,0,0,0,0,0,0,404028,271722,234385,404028
COM14372,Air Haifa,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14373,EL AL Israel Airlines,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14374,EGYPT VALLEY AVIATION SERVICES,EG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14375,Fox Aviation,SI,59393,0,4,0,0,0,0,0,0,59471,32847,32926,59471
COM14376,SMALL FLY,MT,106892,-21034,3,0,0,0,0,0,0,59846,73314,26268,59846
COM14377,Fly Aeolus,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14378,Skywards Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14379,SKYWAY AIRLINES,PH,103199,-326,1,0,0,0,0,0,0,75252,70987,43041,75252
COM14380,Transavia Airlines (Netherlands),NL,0,0,53,0,0,0,0,0,0,0,0,0,0
COM11120,INTERJET Hellenic Aviation,GR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14381,Enter Air Sp. z o.o.,PL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14382,ElioJet,CZ,55178,3834,2,0,0,0,0,0,0,32790,39265,16877,32790
COM14383,Hawaiian Airlines,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14384,Strike Wing Aviation Training Center,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14385,UTC Flight Support,AE,56674,0,0,0,0,0,0,0,0,46166,37430,26923,46166
COM14386,BMW Flugdienst,DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14387,Mali Air,AT,0,0,5,0,0,0,0,0,0,0,0,0,0
COM14388,FIRST COMMODITIES DMCC,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14389,AIR PARTNER,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14391,TAESPEJO,PT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14392,Nurol Air,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14393,Global Airlines LTD,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14394,B2C Airways,ES,28967,0,1,0,0,0,0,0,0,96512,0,67545,96512
COM14395,AVIAARC Trip Support,IN,143684,9638,10,0,0,0,0,0,0,149438,78496,84249,149438
COM14396,Asman Airlines,KG,91502,8142,3,0,0,0,0,0,0,78551,56096,43145,78551
COM14397,Paranair,PY,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14398,ACASS Canada Ltd.,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14399,ALPHA AVIATION,CZ,68507,8315,25,0,0,0,0,0,0,54965,44472,30930,54965
COM14400,Luminair,DE,274438,0,3,0,0,0,0,0,0,122998,208067,56626,122998
COM14401,Aircompany Air KG,KG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14402,Aviation Chemistry Canada,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14404,Jetlink Flight Support,GH,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14406,easyJet Europe,AT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14407,ASL Aviation Holdings,IE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14408,AJet,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14409,Air Samarkand,UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14410,Dynasty Jet W.L.L,QA,4275,0,0,0,0,0,0,0,0,35814,0,31539,35814
COM14411,International Flight Planning Solutions IFPLS LLC FZ,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14412,Executive Aviation Taiwan,TW,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14413,Euroavia Airlines,CY,72927,29753,1,0,0,0,0,0,0,84081,37876,49030,84081
COM14414,Freedom Air Services Pvt. Ltd.,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14415,Munjoy Air,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14416,Prime Aviation Ltd.,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14417,G.A.D FLIGHTS LTD.,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14418,CAICOS Express AIRWAYS,TC,76808,15034,3,0,0,0,0,0,0,66718,49861,39772,66718
COM14419,Tinadar Aviation d.o.o. (ALAR),RS,0,0,5,0,0,0,0,0,0,0,0,0,0
COM14420,Havacilik Planlama servisleri A.S,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14422,Challenge Airlines BE,BE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14423,WIZZ AIR,HU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14424,AIR 65,FR,0,0,1,0,0,0,0,0,0,-2718,0,-2718,-2718
COM14425,"Asia Atlantic Airlines Co., Ltd (Fly Air Thailand)",TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14426,CRAL - Costa Rican Airlines,CR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14296,ADSB Support,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14427,Revolution Air,FR,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14428,SKYTREK,TR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14429,Bjarne Test 20240515,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14430,Bjarne Test 20240515 til,DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14432,ArrowAvia,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14433,Alhind Air,IN,3669,20044,1,0,0,0,0,0,0,3669,0,0,3669
COM14434,7 Air LLC (former 7Air Cargo),US,9270,4689,2,0,0,0,0,0,0,0,9270,0,0
COM14435,FarCargo,FO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14436,"Technical Aviation Services, Inc (TAS)",US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14437,Cronos Airlines Benin,BJ,8599,0,1,0,0,0,0,0,0,14170,0,5571,14170
COM14438,Kangala Air Express,BF,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14439,Uganda Airlines,UG,0,0,7,0,0,0,0,0,0,0,0,0,0
COM14440,Saarthi Airways,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14441,Executive Lifestyle,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14442,Jet Pulse Planning,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14443,"Professional Flight Management, Inc. (PFM)",US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14444,Mytri Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14445,SOFT WHITE,RS,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14446,Hungary Airlines,HU,205159,28553,1,0,0,0,0,0,0,151579,142076,88496,151579
COM14447,ALAXAIR,CH,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14448,BBN Airlines Thailand (Thai Smartlynx),TH,97127,8699,1,0,0,0,0,0,0,47401,59385,9659,47401
COM14449,PLAY,IS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14450,ISRAIR,IL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14451,DC Aviation (MALTA),MT,42399,0,2,0,0,0,0,0,0,31053,24925,13579,31053
COM14452,Fly Vaayu,AE,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14453,DC AVIATION (NICE),FR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14454,DC AVIATION (DUBAI),AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14455,Plexus Aviation India,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14456,PHS Aviation,PT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14457,Arik Air,NG,0,0,20,0,0,0,0,0,0,0,0,0,0
COM14458,Turpial Airlines,US,35511,14247,3,0,0,0,0,0,0,0,35511,0,0
COM14462,Encomm Aviation,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14464,Compass Cargo Airlines (via ACT Airlines),BG,0,0,5,0,0,0,0,0,0,0,0,0,0
COM14465,Axturis Flight Service GmbH,AT,220031,0,1,0,0,0,0,0,0,244728,121172,145868,244728
COM14459,Flaps Aviation Pvt Ltd,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14460,ACMI Solution DWC-LLC,AE,69590,5980,0,0,0,0,0,0,0,70320,41850,42579,70320
COM14461,AFM Aviasi,ID,-7854,0,0,0,0,0,0,0,0,27684,0,35539,27684
COM14463,OneUp Aviation,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14366,Aerol�nea del Estado Mexicano,MX,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14466,Department of National Defence (DND),CA,0,0,181,0,0,0,0,0,0,0,0,0,0
COM14467,Bjarne Test 2024-08-23,DK,0,0,10,0,0,0,0,0,0,0,0,0,0
COM14468,Pelican Wings Trip Support,RS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14469,Bjarne Test 2024-08-28,DK,0,0,25,0,0,0,0,0,0,0,0,0,0
COM14470,Airest,EE,0,0,8,0,0,0,0,0,0,0,0,0,0
COM14471,Bjarne Test 2024-08-29,DK,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14472,L.H Customs,ZA,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14473,Solanus,SK,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14474,Bjarne Test 2024-09-02,DK,0,0,25,0,0,0,0,0,0,0,0,0,0
COM14475,SolitAir,AE,385849,33785,3,0,0,0,0,0,0,230700,248127,92978,230700
COM14476,White Arrow Aviation Services,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14477,Aerologistica,CR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14478,JET STREAM FLIGHT SUPPORT,RS,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14479,IFOS Aviation Group,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14480,EAC Group,SE,15396,0,1,0,0,0,0,0,0,42319,0,26923,42319
COM14481,FLY LILI,RO,174717,29671,3,0,0,0,0,0,0,124563,105004,54849,124563
COM13176,Fliteline BV,NL,83666,0,0,0,0,0,0,0,0,77471,51370,45176,77471
COM14482,Air Panama,PA,79008,5123,2,0,0,0,0,0,0,51478,47149,19619,51478
COM14483,Marabu Airlines,EE,24917,0,7,0,0,0,0,0,0,24917,0,0,24917
COM14484,Airlec,FR,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14485,Global Aero Tech (FZE),AE,73411,-31006,0,0,0,0,0,0,0,62541,48375,37506,62541
COM14486,Jet Stream International,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14487,Q Air,NG,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14488,Azur Aviation,FR,0,0,1,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14490,LEON Software,PL,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14491,FTL AIRLINES,FR,0,0,1,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14493,Jetvue Aviation,IN,14875,5448,0,0,0,0,0,0,0,0,14875,0,0
COM14494,Stars Airlines Services,TN,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14495,STELLAER 212,IE,44550,5365,2,0,0,0,0,0,0,30250,30082,15783,30250
COM14496,Methven Consulting,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14497,Standard Sales Orders (SBO),DK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14498,Flying Airline FZCO,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14499,UCIG Energy,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14500,Malaik Air,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14501,Johann Iconomidis,AT,239625,0,0,0,0,0,0,0,0,221855,143289,125519,221855
COM14502,AIR CEILAO,LK,0,0,1,0,0,0,0,0,0,0,0,0,0
COM11182,Sundt Air AS,NO,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14503,Falcon Flight Support,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14504,Ascend Airways Malaysia,MY,80066,20304,1,0,0,0,0,0,0,9070,70996,0,9070
COM14507,Centrum Air (via My Freighter),UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14508,Porsche Air Service,AT,38150,0,2,0,0,0,0,0,0,32198,22969,17017,32198
COM14509,AnimaWings,RO,306666,70415,5,0,0,0,0,0,0,213972,198978,106283,213972
COM14489,Arjavam Aerospace,IN,67481,0,1,0,0,0,0,0,0,55994,43115,31628,55994
COM14510,Shalwin Aviation Services,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14512,Club One Air,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14513,Mauritania Airlines,MR,0,0,6,0,0,0,0,0,0,0,0,0,0
COM14514,Pradhaan Air Express,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14515,KSW CARGO,BG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14516,UpperDeck,NG,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14517,Thai Airways International,TH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14518,Sierra Private Jets,TR,0,2130,0,0,0,0,0,0,0,0,0,0,0
COM14519,LIBYAN AIRLINES,LY,136492,27931,2,0,0,0,0,0,0,64579,97728,25816,64579
COM14520,RANO AIR,NG,182934,1562,4,0,0,0,0,0,0,178709,182934,178709,178709
COM14522,Fanjet Express,KE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14523,Mammoth Freighters LLC,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14524,SEAir International,PH,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14525,Initium Aviation,ES,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14526,MEKNAN AVIATION ACADEMY,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14527,Air Algerie,DZ,0,0,56,0,0,0,0,0,0,0,0,0,0
COM14528,"Lynden Air Cargo, LLC",US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14529,TOPWING AVIATION,SA,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14530,FLYDUBAI,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14531,FSH AVIATION,DE,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14532,USC,DE,264899,0,4,0,0,0,0,0,0,144996,180922,61020,144996
COM14533,Kapajet,GR,-11,0,1,0,0,0,0,0,0,8481,-6,8486,8481
COM14534,Mukhtara Air,ID,101531,74349,1,0,0,0,0,0,0,18414,83117,0,18414
COM14535,FlyJaya,ID,62312,0,1,0,0,0,0,0,0,11698,50613,0,11698
COM14536,FastJet (Zimbabwe),ZW,154645,13096,0,0,0,0,0,0,0,89630,91369,26354,89630
COM14537,Syrianair,SY,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14538,Stratos Flight Services,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14539,Gryphon Air Cargo,GE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14540,Threshold Edge Concept,NG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14541,Ralex Aviation,AE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14542,Karnavati Aviation,IN,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14543,Jetstar Airways,AU,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14544,ARDEVY UNIVERSAL,KE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14545,SmartLynx Australia,AU,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14546,Simpfly,EE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14547,Five Airways,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14549,Gridiron Air,US,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14550,Aruba Airlines,AW,68238,17267,0,0,0,0,0,0,0,27098,41140,0,27098
COM14552,Air Sierra Leone,SL,12455,13981,0,0,0,0,0,0,0,0,12455,0,0
COM14553,Warsaw Cargo,PL,105224,8004,1,0,0,0,0,0,0,60019,62344,17139,60019
COM14554,DextraData (Logipad Aero)(Modern Work),DE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14555,Flight Deck Support,LU,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14556,LACV Linhas A�reas de Cabo Verde,CV,71535,11925,0,0,0,0,0,0,0,0,71535,0,0
COM14557,Prado Solutions,BR,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14558,Rick Aviation,VE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14559,Victor Flight Services,KE,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14560,HAUTE AVIATION,CH,0,0,4,0,0,0,0,0,0,0,0,0,0
COM14561,Signum Aviation,GB,101963,0,5,0,0,0,0,0,0,72646,56544,27227,72646
COM14562,KLYOVA AVIATION SERVICES,AE,139011,28347,1,0,0,0,0,0,0,49060,103960,14009,49060
COM14563,Basra Airline,IQ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14564,West Atlantic Sweden,SE,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14565,FlyJet LLP,KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14566,Galistair (Malta),MT,0,0,3,0,0,0,0,0,0,0,0,0,0
COM14567,San Marino Executive Aviation,SM,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14568,Aero Dili,Leste,32967,0,2,0,0,0,0,0,0,13092,19875,0,13092
COM14569,This Way Aviation,ES,0,0,5,0,0,0,0,0,0,0,0,0,0
,,,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14571,Fly Europe,BG,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14572,EWA AIR,YT,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14573,Afrijet Sahara,MA,0,0,1,0,0,0,0,0,0,0,0,0,0
COM14574,Asia Union Airlines,UZ,0,0,0,0,0,0,0,0,0,0,0,0,0
COM14575,Skyservice Business Aviation,CA,0,0,2,0,0,0,0,0,0,0,0,0,0
COM14576,SJT Aviation Solutions,GB,0,0,0,0,0,0,0,0,0,0,0,0,0
